,Series_reference,Period,Data_value,Supp,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5,Zeros,Suare_of_magnitude
135,ECTA.S1GA1,2016.03,20709.1,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Consumables,0,0.0,0.0,0,36
136,ECTA.S1GA1,2017.03,21756.0,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Consumables,0,0.0,0.0,0,36
137,ECTA.S1GA1,2018.03,23315.5,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Consumables,0,0.0,0.0,0,36
138,ECTA.S1GA1,2019.03,24215.6,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Consumables,0,0.0,0.0,0,36
139,ECTA.S1GA1,2020.03,25697.5,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Consumables,0,0.0,0.0,0,36
140,ECTA.S1GA1,2021.03,27342.0,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Consumables,0,0.0,0.0,0,36
141,ECTA.S1GA1,2022.03,28559.9,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Consumables,0,0.0,0.0,0,36
142,ECTA.S1GA1,2023.03,29826.1,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Consumables,0,0.0,0.0,0,36
143,ECTA.S1GA1,2024.03,31595.1,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Consumables,0,0.0,0.0,0,36
144,ECTA.S1GA2,2001.03,0.0,0,C,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Durables,0,0.0,0.0,0,36
145,ECTA.S1GA2,2002.03,0.0,0,C,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Durables,0,0.0,0.0,0,36
146,ECTA.S1GA2,2003.03,0.0,0,C,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Durables,0,0.0,0.0,0,36
147,ECTA.S1GA2,2004.03,8794.3,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Durables,0,0.0,0.0,0,36
148,ECTA.S1GA2,2005.03,9357.2,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Durables,0,0.0,0.0,0,36
149,ECTA.S1GA2,2006.03,9983.8,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Durables,0,0.0,0.0,0,36
150,ECTA.S1GA2,2007.03,10713.8,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Durables,0,0.0,0.0,0,36
151,ECTA.S1GA2,2008.03,11331.1,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Durables,0,0.0,0.0,0,36
152,ECTA.S1GA2,2009.03,11199.7,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Durables,0,0.0,0.0,0,36
153,ECTA.S1GA2,2010.03,11290.6,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Durables,0,0.0,0.0,0,36
154,ECTA.S1GA2,2011.03,11361.6,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Durables,0,0.0,0.0,0,36
155,ECTA.S1GA2,2012.03,11752.5,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Durables,0,0.0,0.0,0,36
156,ECTA.S1GA2,2013.03,12149.1,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Durables,0,0.0,0.0,0,36
157,ECTA.S1GA2,2014.03,12814.3,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Durables,0,0.0,0.0,0,36
158,ECTA.S1GA2,2015.03,13329.6,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Durables,0,0.0,0.0,0,36
159,ECTA.S1GA2,2016.03,14129.8,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Durables,0,0.0,0.0,0,36
160,ECTA.S1GA2,2017.03,14768.9,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Durables,0,0.0,0.0,0,36
161,ECTA.S1GA2,2018.03,15575.5,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Durables,0,0.0,0.0,0,36
162,ECTA.S1GA2,2019.03,16299.5,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Durables,0,0.0,0.0,0,36
163,ECTA.S1GA2,2020.03,17215.3,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Durables,0,0.0,0.0,0,36
164,ECTA.S1GA2,2021.03,18124.5,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Durables,0,0.0,0.0,0,36
165,ECTA.S1GA2,2022.03,19127.4,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Durables,0,0.0,0.0,0,36
166,ECTA.S1GA2,2023.03,19963.4,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Durables,0,0.0,0.0,0,36
167,ECTA.S1GA2,2024.03,19527.1,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Durables,0,0.0,0.0,0,36
168,ECTA.S1GA3,2001.03,0.0,0,C,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Hospitality,0,0.0,0.0,0,36
169,ECTA.S1GA3,2002.03,0.0,0,C,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Hospitality,0,0.0,0.0,0,36
170,ECTA.S1GA3,2003.03,0.0,0,C,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Hospitality,0,0.0,0.0,0,36
171,ECTA.S1GA3,2004.03,3798.7,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Hospitality,0,0.0,0.0,0,36
172,ECTA.S1GA3,2005.03,4219.6,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Hospitality,0,0.0,0.0,0,36
173,ECTA.S1GA3,2006.03,4572.6,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Hospitality,0,0.0,0.0,0,36
174,ECTA.S1GA3,2007.03,5157.3,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Hospitality,0,0.0,0.0,0,36
175,ECTA.S1GA3,2008.03,5714.4,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Hospitality,0,0.0,0.0,0,36
176,ECTA.S1GA3,2009.03,5898.5,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Hospitality,0,0.0,0.0,0,36
177,ECTA.S1GA3,2010.03,6145.8,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Hospitality,0,0.0,0.0,0,36
178,ECTA.S1GA3,2011.03,6470.0,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Hospitality,0,0.0,0.0,0,36
179,ECTA.S1GA3,2012.03,7070.6,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Hospitality,0,0.0,0.0,0,36
180,ECTA.S1GA3,2013.03,7438.5,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Hospitality,0,0.0,0.0,0,36
181,ECTA.S1GA3,2014.03,8135.5,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Hospitality,0,0.0,0.0,0,36
182,ECTA.S1GA3,2015.03,8964.9,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Hospitality,0,0.0,0.0,0,36
183,ECTA.S1GA3,2016.03,9952.2,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Hospitality,0,0.0,0.0,0,36
184,ECTA.S1GA3,2017.03,11184.3,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Hospitality,0,0.0,0.0,0,36
185,ECTA.S1GA3,2018.03,12024.1,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Hospitality,0,0.0,0.0,0,36
186,ECTA.S1GA3,2019.03,12777.4,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Hospitality,0,0.0,0.0,0,36
187,ECTA.S1GA3,2020.03,13018.3,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Hospitality,0,0.0,0.0,0,36
188,ECTA.S1GA3,2021.03,11156.2,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Hospitality,0,0.0,0.0,0,36
189,ECTA.S1GA3,2022.03,11549.4,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Hospitality,0,0.0,0.0,0,36
190,ECTA.S1GA3,2023.03,14477.7,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Hospitality,0,0.0,0.0,0,36
191,ECTA.S1GA3,2024.03,15178.9,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Hospitality,0,0.0,0.0,0,36
192,ECTA.S1GA4,2001.03,0.0,0,C,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Services,0,0.0,0.0,0,36
193,ECTA.S1GA4,2002.03,0.0,0,C,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Services,0,0.0,0.0,0,36
194,ECTA.S1GA4,2003.03,0.0,0,C,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Services,0,0.0,0.0,0,36
195,ECTA.S1GA4,2004.03,981.4,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Services,0,0.0,0.0,0,36
196,ECTA.S1GA4,2005.03,1129.4,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Services,0,0.0,0.0,0,36
197,ECTA.S1GA4,2006.03,1269.5,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Services,0,0.0,0.0,0,36
198,ECTA.S1GA4,2007.03,1412.3,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Services,0,0.0,0.0,0,36
199,ECTA.S1GA4,2008.03,1563.6,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Services,0,0.0,0.0,0,36
200,ECTA.S1GA4,2009.03,1671.6,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Services,0,0.0,0.0,0,36
201,ECTA.S1GA4,2010.03,1762.2,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Services,0,0.0,0.0,0,36
202,ECTA.S1GA4,2011.03,1846.8,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Services,0,0.0,0.0,0,36
203,ECTA.S1GA4,2012.03,1975.0,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Services,0,0.0,0.0,0,36
204,ECTA.S1GA4,2013.03,2096.4,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Services,0,0.0,0.0,0,36
205,ECTA.S1GA4,2014.03,2358.2,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Services,0,0.0,0.0,0,36
206,ECTA.S1GA4,2015.03,2591.7,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Services,0,0.0,0.0,0,36
207,ECTA.S1GA4,2016.03,2796.7,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Services,0,0.0,0.0,0,36
208,ECTA.S1GA4,2017.03,3023.5,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Services,0,0.0,0.0,0,36
209,ECTA.S1GA4,2018.03,3304.7,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Services,0,0.0,0.0,0,36
210,ECTA.S1GA4,2019.03,3525.6,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Services,0,0.0,0.0,0,36
211,ECTA.S1GA4,2020.03,3630.0,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Services,0,0.0,0.0,0,36
212,ECTA.S1GA4,2021.03,3465.2,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Services,0,0.0,0.0,0,36
213,ECTA.S1GA4,2022.03,3554.4,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Services,0,0.0,0.0,0,36
214,ECTA.S1GA4,2023.03,4124.2,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Services,0,0.0,0.0,0,36
215,ECTA.S1GA4,2024.03,4278.6,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Services,0,0.0,0.0,0,36
216,ECTA.S1GA5,2001.03,0.0,0,C,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Apparel,0,0.0,0.0,0,36
217,ECTA.S1GA5,2002.03,0.0,0,C,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Apparel,0,0.0,0.0,0,36
218,ECTA.S1GA5,2003.03,0.0,0,C,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Apparel,0,0.0,0.0,0,36
219,ECTA.S1GA5,2004.03,2294.9,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Apparel,0,0.0,0.0,0,36
220,ECTA.S1GA5,2005.03,2421.6,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Apparel,0,0.0,0.0,0,36
221,ECTA.S1GA5,2006.03,2585.2,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Apparel,0,0.0,0.0,0,36
222,ECTA.S1GA5,2007.03,2771.2,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Apparel,0,0.0,0.0,0,36
223,ECTA.S1GA5,2008.03,2948.2,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Apparel,0,0.0,0.0,0,36
224,ECTA.S1GA5,2009.03,2957.2,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Apparel,0,0.0,0.0,0,36
225,ECTA.S1GA5,2010.03,3052.9,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Apparel,0,0.0,0.0,0,36
226,ECTA.S1GA5,2011.03,3114.2,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Apparel,0,0.0,0.0,0,36
227,ECTA.S1GA5,2012.03,3285.9,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Apparel,0,0.0,0.0,0,36
228,ECTA.S1GA5,2013.03,3309.4,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Apparel,0,0.0,0.0,0,36
229,ECTA.S1GA5,2014.03,3409.3,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Apparel,0,0.0,0.0,0,36
230,ECTA.S1GA5,2015.03,3426.9,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Apparel,0,0.0,0.0,0,36
231,ECTA.S1GA5,2016.03,3589.4,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Apparel,0,0.0,0.0,0,36
232,ECTA.S1GA5,2017.03,3739.1,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Apparel,0,0.0,0.0,0,36
233,ECTA.S1GA5,2018.03,3808.5,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Apparel,0,0.0,0.0,0,36
234,ECTA.S1GA5,2019.03,3768.5,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Apparel,0,0.0,0.0,0,36
235,ECTA.S1GA5,2020.03,3681.5,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Apparel,0,0.0,0.0,0,36
236,ECTA.S1GA5,2021.03,3551.5,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Apparel,0,0.0,0.0,0,36
237,ECTA.S1GA5,2022.03,3661.1,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Apparel,0,0.0,0.0,0,36
238,ECTA.S1GA5,2023.03,4202.9,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Apparel,0,0.0,0.0,0,36
239,ECTA.S1GA5,2024.03,4034.0,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Apparel,0,0.0,0.0,0,36
240,ECTA.S1GA6,2001.03,0.0,0,C,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Motor vehicles excl. fuel,0,0.0,0.0,0,36
241,ECTA.S1GA6,2002.03,0.0,0,C,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Motor vehicles excl. fuel,0,0.0,0.0,0,36
242,ECTA.S1GA6,2003.03,0.0,0,C,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Motor vehicles excl. fuel,0,0.0,0.0,0,36
